date,fx_official_a3500,fx_blue,fx_mep,fx_ccl,embi,reserves_gross,gap_blue,gap_ccl,phase,phase_label,event
2025-10-14,1359.8333,1410.0,1454.99,1475.34,1026.0,41904.0,3.689180137006498,8.494180867610757,2,IMF crawling band,
2025-10-15,1373.5,1440.0,1441.77,1461.69,1004.0,41741.0,4.841645431379682,6.4208227156898445,2,IMF crawling band,
2025-10-16,1387.1667,1455.0,1473.52,1491.34,1029.0,41710.0,4.890061158475034,7.509789558817981,2,IMF crawling band,
2025-10-17,1439.5,1475.0,1541.49,1543.69,1089.0,41170.0,2.466134074331361,7.237929836748869,2,IMF crawling band,
2025-10-20,1462.8333,1495.0,1552.82,1569.99,1048.0,41316.0,2.1989313478165906,7.325284432614443,2,IMF crawling band,
2025-10-21,1484.75,1535.0,1591.57,1607.69,1075.0,40540.0,3.384408149520124,8.280181848796087,2,IMF crawling band,
2025-10-22,1487.0833,1540.0,1592.99,1612.06,1123.0,40570.0,3.5584220467004046,8.404149249742755,2,IMF crawling band,
2025-10-23,1484.0,1515.0,1533.7,1551.33,1081.0,40989.0,2.088948787061984,4.537061994609171,2,IMF crawling band,
2025-10-24,1485.9167,1500.0,1549.44,1567.21,1081.0,41215.0,0.9477852964435929,5.470919062959578,2,IMF crawling band,
2025-10-27,1378.9167,1455.0,1440.79,1459.46,708.0,41059.0,5.517613935635124,5.841056243644016,2,IMF crawling band,
2025-10-28,1470.8333,1460.0,1477.87,1485.89,685.0,40771.0,-0.736541659751655,1.0236850090353578,2,IMF crawling band,
2025-10-29,1451.5,1450.0,1475.21,1487.2,666.0,40764.0,-0.10334137099552443,2.4595246296934326,2,IMF crawling band,
2025-10-30,1433.6667,1440.0,1470.6,1491.01,676.0,40494.0,0.4417553954486175,3.999765077894324,2,IMF crawling band,
2025-10-31,1443.0,1435.0,,,657.0,39382.0,-0.5544005544005581,,2,IMF crawling band,
2025-11-03,1457.4167,1435.0,1500.47,1521.99,665.0,40785.0,-1.5381119209077254,4.430668318813691,2,IMF crawling band,
2025-11-04,1473.1667,1450.0,1495.58,1513.25,660.0,40802.0,-1.5725783103840207,2.7208937046975024,2,IMF crawling band,
2025-11-05,1447.5,1425.0,1478.74,1495.4,621.0,41015.0,-1.5544041450777257,3.309153713298807,2,IMF crawling band,
2025-11-06,,1425.0,1480.23,1493.63,638.0,,,,2,IMF crawling band,
2025-11-07,1441.5,1405.0,1454.69,1471.3,647.0,40227.0,-2.5320846340617376,2.0672910163024527,2,IMF crawling band,
2025-11-10,1419.3333,1415.0,1458.18,1476.89,599.0,40401.0,-0.30530531482633183,4.055192673912478,2,IMF crawling band,
2025-11-11,1416.5,1420.0,1455.43,1476.05,598.0,40500.0,0.24708789269325404,4.204024002823847,2,IMF crawling band,
2025-11-12,1402.0,1430.0,1451.89,1477.42,605.0,40675.0,1.9971469329529201,5.379457917261066,2,IMF crawling band,
2025-11-13,1408.8333,1425.0,1462.04,1486.56,616.0,40684.0,1.1475239831426398,5.517097019214412,2,IMF crawling band,
2025-11-14,1405.0,1420.0,1451.17,1483.98,612.0,40643.0,1.067615658362997,5.621352313167272,2,IMF crawling band,
2025-11-17,1401.0,1425.0,1448.93,1494.06,616.0,40356.0,1.7130620985010614,6.6423982869378895,2,IMF crawling band,
2025-11-18,1388.0,1420.0,1440.51,1471.5,614.0,40622.0,2.3054755043227626,6.015850144092227,2,IMF crawling band,
2025-11-19,1402.5,1420.0,1441.13,1472.37,601.0,40773.0,1.2477718360071277,4.981818181818176,2,IMF crawling band,
2025-11-20,1416.6667,1415.0,1452.76,1492.07,620.0,40921.0,-0.11764940899647858,5.3225857571156165,2,IMF crawling band,
2025-11-21,,1415.0,1460.35,1502.4,651.0,,,,2,IMF crawling band,
2025-11-24,,1415.0,1460.35,1509.85,635.0,,,,2,IMF crawling band,
2025-11-25,1442.8333,1450.0,1480.68,1521.83,656.0,41185.0,0.49671018821093593,5.475109286706914,2,IMF crawling band,
2025-11-26,1448.5,1440.0,1487.55,1532.66,652.0,41899.0,-0.5868139454608179,5.810148429409745,2,IMF crawling band,
2025-11-27,1448.0,1430.0,1481.82,1523.74,653.0,41904.0,-1.2430939226519389,5.230662983425405,2,IMF crawling band,
2025-11-28,1450.75,1425.0,1476.42,1518.74,648.0,40335.0,-1.7749439944856116,4.68654144408065,2,IMF crawling band,
2025-12-01,1449.0833,1435.0,1475.23,1496.85,648.0,41773.0,-0.971876495988877,3.296339140751936,2,IMF crawling band,
2025-12-02,1453.5833,1435.0,1477.35,1519.74,647.0,41883.0,-1.2784475440795195,4.551283713840126,2,IMF crawling band,
2025-12-03,1453.5,1430.0,1470.3,1508.97,639.0,41887.0,-1.6167870657034733,3.816305469556247,2,IMF crawling band,
2025-12-04,1449.3333,1420.0,1470.0,1511.0,634.0,41890.0,-2.023916789878488,4.254832204572967,2,IMF crawling band,
2025-12-05,1438.5833,1415.0,1474.54,1512.86,627.0,41764.0,-1.6393419831858158,5.163183807291505,2,IMF crawling band,
2025-12-08,,1415.0,1474.54,1507.47,633.0,,,,2,IMF crawling band,
2025-12-09,1437.4167,1435.0,1468.72,1508.06,634.0,41750.0,-0.1681280035218724,4.91460131220125,2,IMF crawling band,
2025-12-10,1439.4167,1440.0,1471.35,1496.94,628.0,41669.0,0.04052335921904682,3.9962923870481726,2,IMF crawling band,
2025-12-11,1438.25,1440.0,1476.11,1508.46,634.0,41824.0,0.12167564748826187,4.88162697722927,2,IMF crawling band,
2025-12-12,1438.4167,1435.0,1478.73,1508.79,624.0,41907.0,-0.23753200306976252,4.892413999364709,2,IMF crawling band,
2025-12-15,1439.8333,1470.0,1492.01,1528.81,602.0,42238.0,2.095152265196254,6.179652880649433,2,IMF crawling band,indexed_band_announcement
2025-12-16,1451.3333,1490.0,1504.3,1544.69,573.0,42283.0,2.6642191700555706,6.432478328720226,2,IMF crawling band,
2025-12-17,1448.5833,1490.0,1514.14,1556.53,569.0,42226.0,2.8591175944110425,7.451880744448736,2,IMF crawling band,
2025-12-18,1453.1667,1480.0,1498.58,1552.02,568.0,42326.0,1.8465396984392868,6.802612528899821,2,IMF crawling band,
2025-12-19,1452.25,1475.0,1494.62,1555.81,573.0,42418.0,1.5665346875537889,7.131003615080034,2,IMF crawling band,
2025-12-22,1450.4167,1475.0,1493.06,1542.52,570.0,42636.0,1.6949129170947819,6.3501268290691915,2,IMF crawling band,
2025-12-23,1450.5,1475.0,1479.44,1530.7,575.0,43012.0,1.6890727335401534,5.5291278869355365,2,IMF crawling band,
2025-12-24,,1495.0,1481.63,1526.89,575.0,,,,2,IMF crawling band,
2025-12-25,,1495.0,1481.63,1526.89,575.0,,,,2,IMF crawling band,
2025-12-26,1450.9167,1520.0,1486.11,1530.7,580.0,43617.0,4.761355355548669,5.498820159696294,2,IMF crawling band,
2025-12-29,1454.9167,1530.0,1484.35,1527.22,571.0,41894.0,5.160659713370541,4.969583481995921,2,IMF crawling band,
2025-12-30,1459.4167,1515.0,1480.74,1521.34,569.0,41095.0,3.80859695520821,4.243017090321088,2,IMF crawling band,
2025-12-31,,1520.0,,,571.0,,,,2,IMF crawling band,
2026-01-01,,1520.0,1480.74,1524.82,571.0,,,,3,Inflation-indexed band,
2026-01-02,1469.613,1520.0,1506.21,1545.86,553.0,43105.0,3.428589703547802,5.188236631004206,3,Inflation-indexed band,indexed_band_start
2026-01-05,1472.7348,1505.0,1501.49,1544.75,566.0,43393.0,2.19083571597547,4.889895994852567,3,Inflation-indexed band,
2026-01-06,1467.6208,1510.0,1498.06,1539.65,566.0,44186.0,2.8876123859787217,4.907889013292821,3,Inflation-indexed band,
2026-01-07,1466.0309,1505.0,1494.56,1533.17,575.0,44241.0,2.658136332597083,4.579651083752734,3,Inflation-indexed band,
2026-01-08,1459.5816,1495.0,1494.11,1530.92,579.0,44782.0,2.4266132157325204,4.8875924443004815,3,Inflation-indexed band,
2026-01-09,1466.4689,1495.0,1489.42,1528.86,566.0,44397.0,1.9455646144285632,4.254512318672421,3,Inflation-indexed band,
2026-01-12,1466.646,1495.0,1487.89,1528.37,577.0,44766.0,1.933254514040872,4.208513847240569,3,Inflation-indexed band,
2026-01-13,1463.3168,1495.0,1487.11,1522.32,581.0,44678.0,2.165163415058169,4.032154896328666,3,Inflation-indexed band,
2026-01-14,1454.3238,1505.0,1481.74,1527.86,586.0,44692.0,3.48451974725299,5.056384279759429,3,Inflation-indexed band,
2026-01-15,1443.8584,1495.0,1473.83,1515.32,571.0,44646.0,3.542009382637512,4.949349603811548,3,Inflation-indexed band,
2026-01-16,1431.055,1495.0,1472.15,1519.73,564.0,44609.0,4.468381718382597,6.196477423998381,3,Inflation-indexed band,
2026-01-19,1432.6913,1495.0,1466.7,1512.63,566.0,44808.0,4.349066683101932,5.579617884187615,3,Inflation-indexed band,
2026-01-20,1435.6263,1490.0,1471.72,1483.62,569.0,44871.0,3.787454994381201,3.3430496501770657,3,Inflation-indexed band,
2026-01-21,1429.7799,1490.0,1463.7,1506.32,562.0,45077.0,4.211844074741844,5.353278501117553,3,Inflation-indexed band,
2026-01-22,1427.0331,1485.0,1458.81,1504.11,546.0,45397.0,4.062057144995435,5.401199173305771,3,Inflation-indexed band,
2026-01-23,1433.1999,1475.0,1469.38,1507.36,526.0,45565.0,2.9165575576721725,5.174442169581495,3,Inflation-indexed band,
2026-01-26,1438.4603,1480.0,1468.93,1516.38,513.0,45740.0,2.8877891172943704,5.416882203839779,3,Inflation-indexed band,
2026-01-27,1441.3245,1480.0,1464.66,1503.74,494.0,45780.0,2.683330506072723,4.330426631893092,3,Inflation-indexed band,
2026-01-28,1442.6959,1475.0,1462.35,1497.4,484.0,46160.0,2.2391482501613824,3.7917970100282528,3,Inflation-indexed band,
2026-01-29,1446.301,1465.0,1458.88,1515.25,492.0,46242.0,1.292884399582106,4.7672649054380845,3,Inflation-indexed band,
2026-01-30,1447.6657,1460.0,1460.32,1493.78,496.0,44503.0,0.8520130027257045,3.1854246460353286,3,Inflation-indexed band,
2026-02-02,1451.701,1440.0,1450.23,1494.76,495.0,45104.0,-0.8060199724323369,2.966106656949319,3,Inflation-indexed band,
2026-02-03,1447.6651,1440.0,1460.38,1493.04,503.0,45675.0,-0.5294801953849682,3.1343506174183577,3,Inflation-indexed band,
2026-02-04,1447.6232,1445.0,1457.29,1497.09,502.0,45420.0,-0.1812073749577925,3.417104671989235,3,Inflation-indexed band,
2026-02-05,1445.6242,1430.0,1460.8,1506.81,516.0,44753.0,-1.0807926430672632,4.2324831031467225,3,Inflation-indexed band,
2026-02-06,1430.589,1425.0,1447.99,1488.04,512.0,44939.0,-0.3906782451144175,4.015898346764857,3,Inflation-indexed band,
2026-02-09,1423.3639,1420.0,1438.54,1480.06,502.0,45322.0,-0.23633450307402049,3.98324701083117,3,Inflation-indexed band,
2026-02-10,1405.427,1415.0,1432.85,1477.67,507.0,45229.0,0.6811453031712045,5.1402883251851605,3,Inflation-indexed band,
2026-02-11,1403.6981,1425.0,1431.68,1475.83,506.0,45305.0,1.5175556624319686,5.138704683008388,3,Inflation-indexed band,
2026-02-12,1394.154,1430.0,1417.81,1481.01,514.0,45053.0,2.5711650219416127,6.230014761640401,3,Inflation-indexed band,
2026-02-13,1395.4205,1430.0,1423.6,1473.06,519.0,45164.0,2.4780702304430857,5.563878415144385,3,Inflation-indexed band,
2026-02-16,,1430.0,1423.6,1473.69,519.0,,,,3,Inflation-indexed band,
2026-02-17,,1430.0,1423.6,1457.39,511.0,,,,3,Inflation-indexed band,
2026-02-18,1401.8091,1425.0,1415.69,1446.72,515.0,45130.0,1.654355075880165,3.2037814564051637,3,Inflation-indexed band,
2026-02-19,1391.9703,1425.0,1409.07,1446.58,524.0,44904.0,2.3728739039906355,3.9231943382699974,3,Inflation-indexed band,
2026-02-20,1384.205,1420.0,1402.08,1439.75,519.0,46264.0,2.585960894520678,4.012772674567722,3,Inflation-indexed band,
2026-02-23,1367.2357,1410.0,1394.84,1441.16,537.0,46635.0,3.127792815825403,5.4068438967765475,3,Inflation-indexed band,
2026-02-24,1377.0942,1420.0,1405.08,1444.5,545.0,46663.0,3.11567647296751,4.894784975494049,3,Inflation-indexed band,
2026-02-25,1388.5847,1425.0,1425.86,1465.76,545.0,46905.0,2.6224759641957585,5.557838855634789,3,Inflation-indexed band,
2026-02-26,1408.6966,1425.0,1437.58,1480.12,554.0,46158.0,1.15733934475315,5.07017621821475,3,Inflation-indexed band,
2026-02-27,1408.9662,1410.0,1419.54,1460.27,572.0,45566.0,0.07337294535525452,3.641237099938932,3,Inflation-indexed band,
2026-03-02,1401.5785,1410.0,1413.54,1468.46,567.0,46519.0,0.6008582466126455,4.771869716894206,3,Inflation-indexed band,
2026-03-03,1411.1067,1415.0,1434.11,1483.49,573.0,46137.0,0.27590401207788773,5.129541231715495,3,Inflation-indexed band,
2026-03-04,1401.5797,1405.0,1427.7,1471.19,534.0,46210.0,0.2440317878462439,4.966560232001083,3,Inflation-indexed band,
2026-03-05,1407.1504,1385.0,1433.21,1466.96,546.0,45825.0,-1.574131663537881,4.250405642495636,3,Inflation-indexed band,
2026-03-06,1413.8218,1405.0,1437.53,1479.1,575.0,46011.0,-0.6239683105749183,4.61714481980684,3,Inflation-indexed band,
2026-03-09,1418.2781,1415.0,1430.17,1473.65,583.0,45767.0,-0.23113238510839018,3.904163788469983,3,Inflation-indexed band,
2026-03-10,1402.3816,1410.0,1422.12,1462.51,555.0,46054.0,0.5432472873289296,4.287591907937194,3,Inflation-indexed band,
2026-03-11,1396.4528,1405.0,1413.8,1456.26,552.0,45770.0,0.6120650837607933,4.282794234076515,3,Inflation-indexed band,
2026-03-12,1399.6749,1410.0,1415.52,1457.29,568.0,45766.0,0.7376784423297256,4.116320154058628,3,Inflation-indexed band,
2026-03-13,1392.9851,1405.0,1424.34,1469.49,584.0,45661.0,0.8625289674670578,5.492154941212224,3,Inflation-indexed band,
2026-03-16,1394.655,1415.0,1424.92,1473.91,601.0,44790.0,1.4587837135348947,5.682767422767654,3,Inflation-indexed band,
2026-03-17,1395.5134,1425.0,1417.3,1470.1,587.0,44722.0,2.1129571382116463,5.344742658866619,3,Inflation-indexed band,
2026-03-18,1399.6042,1425.0,1420.38,1470.98,610.0,44495.0,1.8144986989893308,5.099713190343391,3,Inflation-indexed band,
2026-03-19,1395.5142,1420.0,1421.08,1469.23,602.0,43713.0,1.7546077281048067,5.282339656593948,3,Inflation-indexed band,
2026-03-20,1393.438,1415.0,1422.13,1467.56,633.0,43806.0,1.5473957219481527,5.3193611771747085,3,Inflation-indexed band,
2026-03-23,,1415.0,1415.68,1461.86,600.0,,,,3,Inflation-indexed band,
2026-03-24,,1415.0,1415.68,1470.47,603.0,,,,3,Inflation-indexed band,
2026-03-25,1378.9689,1410.0,1404.55,1453.16,595.0,43841.0,2.250311809062544,5.380186601742798,3,Inflation-indexed band,
2026-03-26,1370.2909,1415.0,1401.28,1447.32,583.0,43534.0,3.262745158710456,5.621368426222495,3,Inflation-indexed band,
2026-03-27,1376.0989,1405.0,1429.73,1474.05,615.0,43713.0,2.100219686244942,7.1180276359497086,3,Inflation-indexed band,
2026-03-30,1394.9234,1415.0,1432.51,1486.17,637.0,43381.0,1.4392618261332535,6.541334097628604,3,Inflation-indexed band,
2026-03-31,1382.7578,1400.0,,,617.0,42052.0,1.2469428847192043,,3,Inflation-indexed band,
2026-04-01,1387.7212,1395.0,1434.04,1489.88,612.0,44445.0,0.5245145782885041,7.3616227812906665,3,Inflation-indexed band,
2026-04-02,,1395.0,1434.04,1477.45,612.0,,,,3,Inflation-indexed band,
2026-04-03,,1395.0,1434.04,1477.45,609.0,,,,3,Inflation-indexed band,
2026-04-06,1391.6887,1390.0,1429.57,1480.83,611.0,44248.0,-0.12134179145091295,6.4052614640041305,3,Inflation-indexed band,
2026-04-07,1395.0979,1385.0,1430.16,1485.31,610.0,44445.0,-0.7238130026573697,6.466363400016584,3,Inflation-indexed band,
2026-04-08,1387.0308,1380.0,1424.45,1478.85,570.0,44759.0,-0.5068957372828309,6.6198385789270064,3,Inflation-indexed band,
2026-04-09,1383.2312,1380.0,1420.86,1477.36,557.0,45154.0,-0.23359796973925206,6.80499398798986,3,Inflation-indexed band,
2026-04-10,1373.9033,1380.0,1412.5,1473.47,553.0,45435.0,0.4437502988747566,7.246994748465929,3,Inflation-indexed band,
2026-04-13,1362.8139,1390.0,1404.47,1467.09,528.0,45408.0,1.994850507468393,7.651528943166763,3,Inflation-indexed band,
2026-04-14,1358.522,1400.0,1412.09,1472.99,525.0,45875.0,3.0531710196816775,8.425921700200668,3,Inflation-indexed band,
2026-04-15,1363.6566,1400.0,1398.53,1452.0,527.0,45622.0,2.665143115942814,6.478419860249263,3,Inflation-indexed band,
2026-04-16,1352.9774,1405.0,1406.23,1453.18,518.0,45629.0,3.845045748731657,7.406080840670359,3,Inflation-indexed band,
2026-04-17,1360.0307,1400.0,1412.53,1462.24,519.0,45793.0,2.938852777367451,7.515220060841266,3,Inflation-indexed band,
2026-04-20,1372.7745,1400.0,1414.73,1457.34,526.0,45747.0,1.9832463379819476,6.160188727281857,3,Inflation-indexed band,
2026-04-21,1379.0516,1400.0,1414.42,1471.89,533.0,45781.0,1.5190439574559678,6.732046864671348,3,Inflation-indexed band,
2026-04-22,1378.1258,1405.0,1419.84,1473.27,532.0,45843.0,1.9500541967939267,6.903883520648102,3,Inflation-indexed band,
2026-04-23,1387.6961,1410.0,1424.4,1482.04,549.0,46130.0,1.6072611287154315,6.798599491632218,3,Inflation-indexed band,
2026-04-24,1397.2063,1410.0,1438.34,1498.11,557.0,46174.0,0.9156629196418464,7.2218182812373355,3,Inflation-indexed band,
2026-04-27,1412.9865,1420.0,1461.73,1522.4,582.0,46089.0,0.49636001476305314,7.743421469348788,3,Inflation-indexed band,
2026-04-28,1408.1491,1420.0,1447.18,1499.68,584.0,45818.0,0.841594118122857,6.500085821877799,3,Inflation-indexed band,
2026-04-29,1395.2866,1405.0,1435.6,1489.16,573.0,45207.0,0.6961580509696086,6.72789375315439,3,Inflation-indexed band,
2026-04-30,1381.0954,1390.0,,,567.0,44516.0,0.6447490882961482,,3,Inflation-indexed band,
2026-05-01,,1390.0,1442.43,1504.2,539.0,,,,3,Inflation-indexed band,
2026-05-04,1398.3143,1395.0,1440.54,1496.99,558.0,45657.0,-0.23702110462576753,7.056761130169376,3,Inflation-indexed band,
2026-05-05,1395.1909,1405.0,1429.65,1480.45,554.0,45906.0,0.7030650787644754,6.110927185663262,3,Inflation-indexed band,
2026-05-06,1386.2923,1390.0,1427.88,1479.87,514.0,45678.0,0.267454417802071,6.750214222498374,3,Inflation-indexed band,
2026-05-07,1390.637,1390.0,1427.48,1484.76,522.0,45953.0,-0.04580634630029223,6.768337100192223,3,Inflation-indexed band,
2026-05-08,1394.1232,1390.0,1427.13,1486.23,510.0,46061.0,-0.29575578399383406,6.606790561981901,3,Inflation-indexed band,
2026-05-11,1399.4749,1395.0,1425.02,1479.79,496.0,46144.0,-0.31975564549245883,5.738945371581883,3,Inflation-indexed band,
2026-05-12,1386.5259,1405.0,1418.91,1475.7,511.0,46186.0,1.3324020849520224,6.431477406949271,3,Inflation-indexed band,
2026-05-13,1389.2073,1410.0,1425.77,1483.3,523.0,46534.0,1.496731265377016,6.773121621229605,3,Inflation-indexed band,
2026-05-14,1393.2322,1410.0,1418.81,1481.04,525.0,46197.0,1.2035179778359995,6.30245267084697,3,Inflation-indexed band,
2026-05-15,1395.3478,1405.0,1426.5,1487.87,538.0,46062.0,0.6917415141945327,6.630762595533524,3,Inflation-indexed band,
2026-05-18,1394.974,1405.0,1428.41,1486.45,543.0,46135.0,0.7187230729748473,6.557541574251569,3,Inflation-indexed band,
2026-05-19,1398.916,1425.0,1433.99,1490.48,547.0,46190.0,1.8645865798947225,6.545353688141398,3,Inflation-indexed band,
2026-05-20,1398.8346,1420.0,1431.71,1491.11,524.0,46585.0,1.5130738115857412,6.596591190981416,3,Inflation-indexed band,
2026-05-21,1392.1705,1415.0,1426.11,1478.99,516.0,46748.0,1.6398494293622834,6.236269192602495,3,Inflation-indexed band,
2026-05-22,1393.5019,1415.0,1431.92,1487.48,514.0,46806.0,1.5427391954040415,6.744023815109257,3,Inflation-indexed band,
2026-05-25,,1415.0,1431.92,1487.48,514.0,,,,3,Inflation-indexed band,
2026-05-26,1407.8893,1430.0,1432.61,1488.94,508.0,47909.0,1.5704856908849152,5.756894380829514,3,Inflation-indexed band,
2026-05-27,1411.1796,1430.0,1429.73,1481.25,500.0,47874.0,1.3336644038788537,4.965377900871015,3,Inflation-indexed band,
2026-05-28,1411.4054,1420.0,1432.63,1485.51,494.0,48113.0,0.6089391467539951,5.250412106967972,3,Inflation-indexed band,
2026-05-29,1410.2904,1420.0,1434.42,1487.79,493.0,48193.0,0.6884823154153175,5.495293735247708,3,Inflation-indexed band,
